gameID,locationID,homeTeamID,awayTeamID,gameDate
3212,320,500,219,31-10-1987 20:00:00
3213,329,207,152,16-07-2006 14:00:00
3214,88,12,26,23-04-1993 19:00:00
3215,282,94,52,17-08-2009 12:00:00
3216,119,499,381,28-03-1956 13:00:00
3217,383,375,69,18-08-1947 15:00:00
3218,445,377,133,07-08-2010 14:00:00
3219,424,10,18,26-06-2012 13:00:00
3220,122,203,42,29-07-2002 13:00:00
3221,3,22,317,05-06-1983 18:00:00
3222,160,9,230,16-07-1950 22:00:00
3223,241,197,174,30-12-2000 22:00:00
3224,375,177,316,01-10-1950 14:00:00
3225,407,434,48,04-09-1962 16:00:00
3226,23,331,41,15-04-1988 15:00:00
3227,281,307,140,21-09-1967 15:00:00
3228,341,457,467,02-02-1993 18:00:00
3229,366,432,161,04-11-1953 20:00:00
3230,104,2,161,03-10-1988 19:00:00
3231,148,70,327,11-11-2005 12:00:00
3232,239,484,370,14-11-1961 20:00:00
3233,33,268,190,17-05-1995 19:00:00
3234,111,427,274,05-10-1976 16:00:00
3235,52,13,126,25-03-1946 14:00:00
3236,385,198,139,16-05-2000 15:00:00
3237,216,395,95,30-10-1989 13:00:00
3238,327,93,382,25-05-1979 19:00:00
3239,494,181,172,21-07-1951 14:00:00
3240,448,356,428,18-11-1959 12:00:00
3241,29,50,267,19-08-1992 21:00:00
3242,134,456,44,23-02-1984 15:00:00
3243,76,436,442,12-02-1991 17:00:00
3244,371,26,500,24-02-1952 13:00:00
3245,425,379,8,11-12-1981 17:00:00
3246,145,173,81,10-09-1961 15:00:00
3247,331,327,370,18-08-2018 15:00:00
3248,245,189,44,01-10-1997 17:00:00
3249,467,409,165,29-08-1951 14:00:00
3250,357,260,87,08-07-1951 21:00:00
3251,52,217,187,21-06-1946 13:00:00
3252,46,183,132,31-01-1988 17:00:00
3253,47,300,301,13-12-2014 20:00:00
3254,166,383,300,09-01-2015 14:00:00
3255,43,190,352,26-10-2008 16:00:00
3256,105,78,233,12-09-1954 19:00:00
3257,56,49,21,05-03-1990 20:00:00
3258,471,141,375,12-04-1951 17:00:00
3259,369,199,155,01-08-2005 19:00:00
3260,54,309,98,31-03-1968 12:00:00
3261,326,373,139,24-09-1973 17:00:00
3262,332,239,211,18-04-2023 12:00:00
3263,68,196,427,19-08-2001 13:00:00
3264,453,138,357,23-03-2006 19:00:00
3265,160,235,137,15-08-1986 12:00:00
3266,16,275,425,18-01-2001 21:00:00
3267,137,212,183,18-05-1978 20:00:00
3268,34,283,396,29-06-2000 13:00:00
3269,404,325,158,09-10-1977 15:00:00
3270,342,402,39,04-09-1983 17:00:00
3271,281,153,362,23-03-1966 20:00:00
3272,149,71,404,03-09-1970 15:00:00
3273,394,23,350,29-08-1966 21:00:00
3274,280,24,32,02-12-1996 16:00:00
3275,454,359,187,04-02-2017 17:00:00
3276,56,186,256,08-01-2013 14:00:00
3277,23,258,16,16-04-1953 12:00:00
3278,255,237,271,02-01-1949 16:00:00
3279,346,39,351,03-05-2020 14:00:00
3280,497,305,336,21-10-2011 12:00:00
3281,248,86,30,08-02-1952 14:00:00
3282,62,252,233,02-05-1968 15:00:00
3283,50,217,97,20-02-1989 12:00:00
3284,440,36,39,07-02-1956 21:00:00
3285,399,376,65,01-12-2022 21:00:00
3286,232,191,387,27-05-1999 19:00:00
3287,263,408,226,09-06-2023 18:00:00
3288,45,341,116,02-04-2000 21:00:00
3289,77,188,483,04-05-2020 12:00:00
3290,96,299,286,08-11-1981 21:00:00
3291,108,12,18,10-10-1995 21:00:00
3292,207,361,194,15-07-2015 20:00:00
3293,306,430,340,31-05-2003 22:00:00
3294,165,186,500,01-01-1970 14:00:00
3295,176,309,149,07-06-1996 12:00:00
3296,38,148,42,27-04-1954 16:00:00
3297,215,469,386,11-01-2014 22:00:00
3298,17,250,392,03-10-2023 17:00:00
3299,484,242,390,22-02-1969 18:00:00
3300,61,53,66,27-09-1999 18:00:00
3301,97,27,372,04-04-2021 13:00:00
3302,443,424,135,25-08-1966 22:00:00
3303,483,438,246,29-12-2023 16:00:00
3304,316,53,446,13-10-1958 17:00:00
3305,225,142,461,02-01-2014 18:00:00
3306,123,366,274,10-04-1973 22:00:00
3307,344,1,106,16-06-1954 12:00:00
3308,125,374,412,18-09-1952 17:00:00
3309,201,179,229,16-05-1979 12:00:00
3310,284,257,16,19-09-2011 13:00:00
3311,495,44,336,03-05-1947 16:00:00
3312,277,350,368,06-12-1952 18:00:00
3313,81,285,192,04-10-1964 17:00:00
3314,314,478,423,28-07-1960 14:00:00
3315,112,199,176,14-02-1990 19:00:00
3316,465,382,209,29-10-2011 20:00:00
3317,480,234,12,02-02-2012 15:00:00
3318,467,226,296,01-08-1990 22:00:00
3319,209,189,382,27-11-2014 20:00:00
3320,96,67,479,21-09-1948 16:00:00
3321,87,422,37,02-03-2005 12:00:00
3322,196,400,435,06-03-2000 22:00:00
3323,6,473,279,25-01-2015 13:00:00
3324,23,388,365,09-02-1956 20:00:00
3325,131,484,369,26-01-2018 22:00:00
3326,360,58,94,15-06-1996 15:00:00
3327,111,487,353,29-03-1984 19:00:00
3328,408,296,320,26-01-1979 20:00:00
3329,133,64,302,14-11-1946 21:00:00
3330,464,226,463,20-04-1947 15:00:00
3331,251,154,48,28-12-2017 18:00:00
3332,12,489,20,13-09-1984 18:00:00
3333,73,348,202,26-11-2011 12:00:00
3334,203,109,283,18-09-1997 21:00:00
3335,2,74,6,25-05-1988 22:00:00
3336,392,414,175,02-12-1958 19:00:00
3337,389,476,234,11-09-2014 21:00:00
3338,453,109,81,09-09-1962 20:00:00
3339,437,462,267,27-10-1972 14:00:00
3340,459,76,445,31-10-1990 12:00:00
3341,303,404,353,23-03-1988 21:00:00
3342,150,211,428,09-06-1968 17:00:00
3343,27,165,358,08-01-1999 19:00:00
3344,69,310,38,18-07-1954 16:00:00
3345,309,48,403,08-08-2015 15:00:00
3346,329,468,372,22-07-1948 19:00:00
3347,40,369,312,26-07-1947 22:00:00
3348,294,238,440,01-09-1971 20:00:00
3349,493,167,17,06-07-1948 16:00:00
3350,316,444,431,27-11-2022 16:00:00
3351,166,446,413,26-06-1986 21:00:00
3352,298,320,348,14-07-1998 20:00:00
3353,435,423,66,07-08-1961 18:00:00
3354,412,475,22,27-05-1980 13:00:00
3355,174,314,495,16-02-2016 14:00:00
3356,280,33,111,20-09-2020 18:00:00
3357,376,192,260,05-11-1976 14:00:00
3358,218,241,387,19-02-1947 13:00:00
3359,310,430,494,17-02-1950 19:00:00
3360,50,108,480,15-03-1970 15:00:00
3361,127,147,78,06-02-1998 19:00:00
3362,13,169,95,19-05-2007 14:00:00
3363,191,194,292,11-04-2005 18:00:00
3364,278,497,352,04-08-1993 22:00:00
3365,355,454,316,08-02-2009 19:00:00
3366,271,232,162,27-01-2021 12:00:00
3367,161,442,399,21-03-1997 18:00:00
3368,81,405,217,01-12-1991 15:00:00
3369,117,102,109,26-01-1956 20:00:00
3370,195,65,340,16-04-1949 19:00:00
3371,294,29,424,23-09-1989 19:00:00
3372,126,346,426,11-03-2001 18:00:00
3373,283,345,196,14-06-2019 21:00:00
3374,461,270,226,25-06-2023 21:00:00
3375,48,383,109,23-01-1968 19:00:00
3376,361,365,64,21-12-2001 13:00:00
3377,410,291,11,02-04-1973 21:00:00
3378,291,440,425,12-05-1959 16:00:00
3379,228,477,194,20-03-1946 19:00:00
3380,64,173,241,30-07-1994 16:00:00
3381,118,369,447,18-11-1961 20:00:00
3382,262,383,395,31-01-1949 14:00:00
3383,345,201,261,11-10-2003 20:00:00
3384,294,15,358,22-04-1996 13:00:00
3385,217,462,434,09-11-2012 12:00:00
3386,58,56,469,16-12-1962 18:00:00
3387,277,117,106,03-05-2007 22:00:00
3388,86,143,171,17-01-1947 13:00:00
3389,110,110,190,11-03-1974 15:00:00
3390,279,14,320,07-12-1958 19:00:00
3391,181,104,353,28-08-1975 20:00:00
3392,376,59,334,10-04-1988 14:00:00
3393,261,199,417,09-05-2011 20:00:00
3394,125,144,285,13-02-2021 13:00:00
3395,159,250,229,24-04-1970 15:00:00
3396,216,15,186,16-04-1946 13:00:00
3397,287,153,454,21-07-1971 22:00:00
3398,250,199,268,08-07-1987 22:00:00
3399,256,204,422,10-03-1997 16:00:00
3400,417,264,234,14-06-1947 12:00:00
3401,498,399,156,20-01-1974 17:00:00
3402,246,379,436,21-01-1960 13:00:00
3403,282,364,222,04-04-1963 13:00:00
3404,42,20,182,13-05-2005 19:00:00
3405,268,119,443,29-03-1994 22:00:00
3406,185,369,235,19-06-1980 18:00:00
3407,369,105,394,07-09-1963 16:00:00
3408,188,122,98,04-02-2013 13:00:00
3409,461,204,16,05-08-1966 19:00:00
3410,17,311,448,28-06-1983 21:00:00
3411,258,49,112,08-11-2001 16:00:00
3412,377,46,380,06-06-2017 22:00:00
3413,144,163,330,08-10-1955 12:00:00
3414,498,30,335,16-03-1992 22:00:00
3415,63,145,98,29-11-1986 21:00:00
3416,14,365,296,21-07-1947 21:00:00
3417,442,17,407,23-09-2020 14:00:00
3418,230,50,38,04-09-1959 17:00:00
3419,359,388,413,14-07-1956 14:00:00
3420,222,494,374,18-08-1976 18:00:00
3421,324,118,160,01-12-1971 16:00:00
3422,79,85,468,23-08-1972 14:00:00
3423,346,331,208,08-08-2015 18:00:00
3424,270,489,153,09-01-1974 14:00:00
3425,417,224,359,17-09-1999 19:00:00
3426,231,479,278,19-08-2017 20:00:00
3427,286,256,483,02-06-2017 21:00:00
3428,119,160,302,19-06-1996 12:00:00
3429,91,330,53,03-01-1991 18:00:00
3430,443,474,162,16-11-1962 14:00:00
3431,9,139,349,12-07-2013 21:00:00
3432,232,285,348,16-01-2004 21:00:00
3433,133,380,188,07-05-2021 17:00:00
3434,432,216,279,13-03-1956 22:00:00
3435,325,222,137,13-06-1952 17:00:00
3436,404,54,483,25-08-1972 22:00:00
3437,23,496,311,15-02-1952 22:00:00
3438,92,33,469,21-09-2002 19:00:00
3439,291,376,315,27-04-1952 18:00:00
3440,354,310,467,07-07-1957 22:00:00
3441,350,349,150,02-05-1968 12:00:00
3442,194,108,386,29-08-1993 21:00:00
3443,447,128,329,08-09-2016 19:00:00
3444,274,376,257,19-05-1966 21:00:00
3445,60,434,206,18-01-2011 14:00:00
3446,433,304,222,14-04-1978 13:00:00
3447,317,432,17,02-04-1948 22:00:00
3448,35,192,92,13-12-1965 18:00:00
3449,237,268,45,04-04-1996 17:00:00
3450,131,378,352,16-02-1960 13:00:00
3451,164,374,97,25-11-1952 20:00:00
3452,332,264,150,13-01-2013 22:00:00
3453,166,420,228,25-05-1992 17:00:00
3454,306,1,71,27-08-1986 16:00:00
3455,415,208,14,28-02-1991 16:00:00
3456,486,346,481,24-08-1966 21:00:00
3457,161,88,171,22-12-2010 18:00:00
3458,224,19,227,10-01-1986 16:00:00
3459,167,214,410,12-06-1990 12:00:00
3460,373,449,236,17-05-2009 18:00:00
3461,30,477,1,08-02-1963 17:00:00
3462,48,205,400,10-06-2021 19:00:00
3463,119,191,333,12-06-1950 16:00:00
3464,225,237,115,19-08-1979 19:00:00
3465,370,305,286,04-01-1955 15:00:00
3466,165,323,381,13-01-1995 12:00:00
3467,452,111,288,13-12-1976 20:00:00
3468,348,210,149,05-03-1967 21:00:00
3469,496,318,465,21-06-1960 15:00:00
3470,44,9,418,15-11-1979 14:00:00
3471,362,65,454,24-04-1966 12:00:00
3472,445,94,374,21-07-1986 15:00:00
3473,298,115,141,28-08-1983 12:00:00
3474,327,363,488,07-01-2019 21:00:00
3475,379,263,269,17-08-1971 14:00:00
3476,192,272,347,12-06-1961 15:00:00
3477,291,500,101,11-04-2014 21:00:00
3478,290,100,117,19-07-2022 16:00:00
3479,26,34,106,30-07-1987 21:00:00
3480,16,326,257,03-07-1984 22:00:00
3481,461,417,225,05-09-1992 20:00:00
3482,242,76,334,06-02-2019 19:00:00
3483,362,288,461,13-08-2011 16:00:00
3484,59,415,76,28-11-2008 20:00:00
3485,21,373,380,15-02-2020 20:00:00
3486,45,300,255,30-09-2018 13:00:00
3487,466,301,71,27-04-2018 21:00:00
3488,163,483,8,23-03-1961 18:00:00
3489,114,458,392,29-08-1952 19:00:00
3490,217,48,387,16-05-1987 21:00:00
3491,304,365,336,03-08-1963 17:00:00
3492,244,276,478,15-12-1954 19:00:00
3493,464,110,467,15-07-1965 13:00:00
3494,55,300,472,22-07-1979 17:00:00
3495,260,214,360,29-04-1981 14:00:00
3496,63,232,9,25-12-2006 12:00:00
3497,318,96,204,14-05-2023 21:00:00
3498,388,150,19,01-07-2017 21:00:00
3499,217,349,348,07-08-1989 19:00:00
3500,401,332,463,01-02-1978 13:00:00
3501,217,190,440,04-03-2004 14:00:00
3502,361,6,117,28-07-2022 12:00:00
3503,256,5,421,21-11-2003 12:00:00
3504,58,236,491,26-01-1963 13:00:00
3505,311,134,221,23-10-2013 18:00:00
3506,160,497,393,15-07-1982 13:00:00
3507,88,298,351,13-03-1992 17:00:00
3508,59,384,410,10-04-1988 21:00:00
3509,297,346,461,28-05-2023 22:00:00
3510,273,375,135,25-03-2005 12:00:00
3511,281,232,252,08-06-1951 18:00:00
3512,21,97,113,15-01-2007 22:00:00
3513,378,109,364,16-12-2018 13:00:00
3514,438,434,22,30-10-2003 22:00:00
3515,191,256,54,28-11-1991 19:00:00
3516,476,404,195,09-03-1998 16:00:00
3517,29,498,433,21-02-1960 18:00:00
3518,388,75,331,27-10-1979 22:00:00
3519,167,264,76,26-12-1981 19:00:00
3520,134,130,237,29-09-1965 14:00:00
3521,130,496,322,13-10-1977 17:00:00
3522,82,499,184,29-11-1951 12:00:00
3523,436,274,61,20-07-2019 20:00:00
3524,117,204,273,08-06-1962 14:00:00
3525,375,431,324,03-03-1974 20:00:00
3526,180,417,409,13-05-1951 19:00:00
3527,384,472,421,05-06-1976 12:00:00
3528,321,73,77,15-07-1999 12:00:00
3529,105,445,127,06-05-1957 20:00:00
3530,255,245,405,11-11-1999 13:00:00
3531,486,262,407,30-03-1988 12:00:00
3532,220,387,417,29-12-1989 18:00:00
3533,415,357,412,22-03-2013 12:00:00
3534,130,176,91,10-11-1963 16:00:00
3535,467,326,88,19-03-1989 14:00:00
3536,164,173,254,24-08-1974 20:00:00
3537,305,280,310,20-05-2019 17:00:00
3538,394,79,428,14-09-1994 15:00:00
3539,96,236,173,25-09-1972 18:00:00
3540,214,300,185,28-01-1956 21:00:00
3541,297,449,304,17-05-1989 19:00:00
3542,140,487,175,12-06-1947 14:00:00
3543,52,478,163,06-11-2001 13:00:00
3544,383,133,349,05-02-1947 19:00:00
3545,250,471,178,15-05-1983 19:00:00
3546,428,331,42,24-12-1988 16:00:00
3547,144,486,6,24-12-1958 16:00:00
3548,422,313,490,23-05-1968 15:00:00
3549,403,267,255,20-10-1987 22:00:00
3550,180,71,258,28-06-2004 14:00:00
3551,406,480,333,20-03-2009 20:00:00
3552,304,116,444,12-02-1989 19:00:00
3553,305,416,120,30-07-2020 15:00:00
3554,57,126,68,15-01-1991 21:00:00
3555,13,305,40,29-08-1970 16:00:00
3556,258,150,500,30-06-1964 13:00:00
3557,312,213,18,05-05-1960 13:00:00
3558,307,66,163,13-04-2000 21:00:00
3559,464,300,101,06-08-1948 13:00:00
3560,130,174,373,10-10-2016 22:00:00
3561,431,141,98,15-01-1972 12:00:00
3562,379,218,134,01-04-1951 17:00:00
3563,246,416,34,30-12-1959 18:00:00
3564,227,38,240,14-03-2001 19:00:00
3565,495,52,100,10-09-2022 21:00:00
3566,196,319,63,13-12-1969 14:00:00
3567,409,358,330,20-10-1994 22:00:00
3568,242,120,129,30-08-1983 21:00:00
3569,50,262,71,24-12-2005 17:00:00
3570,469,270,339,01-04-2004 12:00:00
3571,443,73,156,13-08-1973 22:00:00
3572,128,271,267,12-06-2012 18:00:00
3573,169,167,236,29-09-2020 17:00:00
3574,495,82,37,20-01-1970 16:00:00
3575,49,15,326,22-09-2012 12:00:00
3576,225,443,83,07-04-1973 14:00:00
3577,357,420,70,20-07-1965 16:00:00
3578,429,204,466,24-11-1964 16:00:00
3579,428,69,357,28-06-1961 13:00:00
3580,47,194,102,09-11-1975 14:00:00
3581,461,67,174,19-06-1973 18:00:00
3582,256,297,399,20-08-1966 22:00:00
3583,401,79,455,16-04-2016 12:00:00
3584,281,109,366,23-03-1990 21:00:00
3585,454,323,332,28-09-1989 19:00:00
3586,386,407,319,12-07-1984 13:00:00
3587,216,414,242,02-06-1994 21:00:00
3588,396,420,240,28-05-2020 16:00:00
3589,318,45,254,26-06-1996 15:00:00
3590,187,243,169,11-08-1946 12:00:00
3591,253,116,456,27-06-1963 16:00:00
3592,189,29,466,24-08-2023 17:00:00
3593,138,279,298,30-07-1976 22:00:00
3594,317,133,79,11-12-2019 13:00:00
3595,473,323,27,25-05-2006 17:00:00
3596,317,320,355,28-05-2006 21:00:00
3597,413,332,60,26-07-1962 19:00:00
3598,444,222,287,17-09-1991 21:00:00
3599,496,423,341,08-11-2004 19:00:00
3600,397,109,324,02-04-2000 20:00:00
3601,471,170,95,27-11-1985 18:00:00
3602,8,53,18,18-07-1969 20:00:00
3603,313,133,55,28-07-1990 21:00:00
3604,465,422,288,25-09-2012 12:00:00
3605,133,492,230,14-08-1997 22:00:00
3606,130,177,9,19-01-1991 19:00:00
3607,107,444,57,07-05-2015 22:00:00
3608,330,332,275,13-09-1953 22:00:00
3609,329,465,191,25-12-1977 13:00:00
3610,220,71,153,16-12-2014 18:00:00
3611,90,467,420,11-08-1954 22:00:00
3612,36,96,174,22-07-1975 19:00:00
3613,48,222,321,28-08-1991 17:00:00
3614,317,126,473,13-04-1954 18:00:00
3615,427,179,201,13-10-1969 22:00:00
3616,22,310,223,16-01-1980 19:00:00
3617,455,174,361,11-01-1987 21:00:00
3618,96,350,425,24-02-1946 18:00:00
3619,365,261,344,28-10-1977 20:00:00
3620,131,87,269,23-10-2018 13:00:00
3621,366,22,441,31-05-1966 16:00:00
3622,135,184,34,04-10-2022 22:00:00
3623,11,287,249,21-12-1974 14:00:00
3624,327,347,337,12-07-1947 12:00:00
3625,260,248,149,24-08-1972 12:00:00
3626,57,294,99,19-05-1988 22:00:00
3627,497,312,412,17-03-1974 14:00:00
3628,29,489,156,31-03-1990 19:00:00
3629,433,363,480,19-07-1976 15:00:00
3630,174,327,54,11-11-1952 12:00:00
3631,449,290,56,17-03-1949 13:00:00
3632,224,240,349,26-05-1988 15:00:00
3633,156,57,73,15-11-1987 17:00:00
3634,401,128,25,08-06-2009 21:00:00
3635,386,228,194,20-08-1952 12:00:00
3636,93,295,294,13-06-1958 13:00:00
3637,280,13,46,26-07-2009 14:00:00
3638,143,415,402,24-12-1946 20:00:00
3639,225,342,180,01-08-1978 20:00:00
3640,203,482,491,29-11-1982 15:00:00
3641,433,73,371,17-03-1954 16:00:00
3642,63,230,398,09-01-1963 12:00:00
3643,406,110,385,04-09-2012 19:00:00
3644,209,189,17,02-12-1980 19:00:00
3645,196,355,356,30-08-1953 15:00:00
3646,471,431,253,18-01-1959 20:00:00
3647,450,393,249,11-10-1969 22:00:00
3648,21,208,312,24-02-2002 17:00:00
3649,117,234,193,12-07-2009 22:00:00
3650,223,154,15,24-05-2014 22:00:00
3651,23,115,484,25-06-2012 14:00:00
3652,79,384,190,28-04-1969 19:00:00
3653,449,42,366,11-05-2005 20:00:00
3654,366,338,447,28-09-1947 18:00:00
3655,207,4,310,25-01-1968 21:00:00
3656,474,128,190,17-10-1951 15:00:00
3657,396,193,43,19-08-1987 12:00:00
3658,445,120,369,03-05-2022 13:00:00
3659,25,445,122,12-03-1986 21:00:00
3660,71,87,160,04-12-1997 13:00:00
3661,273,493,14,01-04-1990 18:00:00
3662,353,362,83,30-04-1964 13:00:00
3663,280,142,247,29-10-1987 18:00:00
3664,255,461,9,27-03-1950 17:00:00
3665,463,259,321,16-05-1975 19:00:00
3666,499,5,370,18-09-2016 21:00:00
3667,32,349,245,13-05-1953 19:00:00
3668,333,389,193,07-12-1960 14:00:00
3669,20,65,405,21-11-1974 21:00:00
3670,321,269,367,14-02-2023 19:00:00
3671,292,209,79,08-12-1990 19:00:00
3672,329,68,252,16-10-1947 21:00:00
3673,365,52,408,28-10-1951 19:00:00
3674,78,483,436,22-05-1987 12:00:00
3675,174,294,306,03-12-2020 18:00:00
3676,195,496,164,27-01-1982 21:00:00
3677,380,72,41,07-01-1972 19:00:00
3678,360,74,443,18-01-2019 14:00:00
3679,212,384,249,19-03-1990 19:00:00
3680,199,115,236,16-08-1956 17:00:00
3681,150,334,148,23-03-1976 15:00:00
3682,152,418,43,26-05-1985 13:00:00
3683,35,494,443,23-05-1990 16:00:00
3684,1,6,151,15-12-1953 14:00:00
3685,206,170,341,22-08-1974 14:00:00
3686,116,403,468,22-11-1992 20:00:00
3687,168,77,107,24-03-1958 22:00:00
3688,446,496,222,16-10-1962 17:00:00
3689,163,219,310,26-10-1955 14:00:00
3690,204,318,291,12-05-2013 14:00:00
3691,91,416,186,31-01-1980 17:00:00
3692,490,360,272,05-12-1959 16:00:00
3693,61,190,370,15-02-1946 14:00:00
3694,410,254,142,06-03-1956 12:00:00
3695,305,8,449,22-07-1957 15:00:00
3696,312,24,56,29-06-2008 18:00:00
3697,290,303,439,13-10-1967 17:00:00
3698,209,455,417,26-02-1984 13:00:00
3699,272,483,203,29-07-1984 16:00:00
3700,446,15,215,02-05-1979 15:00:00
3701,85,405,174,22-11-1998 15:00:00
3702,264,118,408,17-01-2006 12:00:00
3703,317,439,266,03-06-1978 15:00:00
3704,445,403,271,21-06-1975 15:00:00
3705,51,275,115,14-09-1994 12:00:00
3706,424,400,265,04-02-2014 15:00:00
3707,264,405,92,13-10-2010 18:00:00
3708,403,210,196,08-08-2023 18:00:00
3709,323,231,336,16-05-1962 21:00:00
3710,334,79,436,13-11-1965 16:00:00
3711,116,51,456,05-01-2017 22:00:00
3712,190,79,108,30-01-1995 21:00:00
3713,120,244,213,04-11-1960 22:00:00
3714,210,384,4,02-03-1989 13:00:00
3715,74,151,129,11-04-1960 20:00:00
3716,430,497,45,02-04-2006 15:00:00
3717,17,86,328,01-06-1977 19:00:00
3718,401,343,260,24-07-1994 16:00:00
3719,198,116,441,27-03-1976 15:00:00
3720,147,441,98,29-11-2023 14:00:00
3721,338,169,135,02-04-1965 16:00:00
3722,150,458,238,08-03-1951 21:00:00
3723,373,374,483,10-07-2014 15:00:00
3724,146,194,265,02-06-1964 18:00:00
3725,56,252,103,12-08-2016 19:00:00
3726,205,444,85,31-07-2013 13:00:00
3727,465,369,228,11-04-1968 13:00:00
3728,387,138,84,01-06-1966 18:00:00
3729,85,240,61,29-03-2015 22:00:00
3730,165,313,336,20-11-1950 15:00:00
3731,183,155,327,22-06-1990 20:00:00
3732,57,240,81,23-10-2007 16:00:00
3733,281,112,432,14-08-1981 14:00:00
3734,15,149,157,27-07-1959 22:00:00
3735,254,273,483,30-09-1949 20:00:00
3736,52,35,69,27-03-2001 20:00:00
3737,464,285,415,05-03-1991 12:00:00
3738,109,303,249,02-02-2015 14:00:00
3739,496,156,306,08-08-1968 21:00:00
3740,376,333,57,25-03-2003 17:00:00
3741,420,471,126,29-04-1970 13:00:00
3742,412,126,347,18-04-1965 19:00:00
3743,301,271,60,16-11-2013 13:00:00
3744,338,409,419,26-04-2004 16:00:00
3745,264,83,243,18-07-1954 20:00:00
3746,70,495,166,11-12-2011 20:00:00
3747,159,240,254,16-01-1975 22:00:00
3748,255,56,203,08-04-2007 21:00:00
3749,200,65,90,02-02-1984 13:00:00
3750,163,283,304,26-12-1981 17:00:00
3751,159,116,420,22-04-1951 22:00:00
3752,439,40,376,18-05-2005 22:00:00
3753,443,23,441,31-12-1983 12:00:00
3754,242,469,284,14-04-1988 12:00:00
3755,376,45,165,22-03-1954 21:00:00
3756,386,241,44,21-08-2002 22:00:00
3757,384,165,463,02-10-2023 15:00:00
3758,421,380,254,23-12-1979 21:00:00
3759,82,459,77,24-07-1968 22:00:00
3760,294,310,82,04-12-1948 18:00:00
3761,138,380,405,30-09-1955 12:00:00
3762,50,78,262,29-01-2021 20:00:00
3763,49,285,237,18-10-2023 18:00:00
3764,398,11,394,05-01-2022 16:00:00
3765,114,493,251,23-12-1961 16:00:00
3766,493,279,445,27-06-1992 12:00:00
3767,221,61,309,22-10-1965 12:00:00
3768,155,138,198,17-06-2010 21:00:00
3769,107,378,221,06-02-1996 17:00:00
3770,211,243,345,29-07-1986 12:00:00
3771,212,480,109,22-09-1993 13:00:00
3772,137,208,23,10-07-1948 16:00:00
3773,279,451,457,16-10-2022 15:00:00
3774,168,273,149,14-01-1994 20:00:00
3775,60,471,185,04-09-1954 21:00:00
3776,196,226,85,31-05-2006 16:00:00
3777,107,432,137,06-11-1997 12:00:00
3778,392,483,57,07-01-1969 14:00:00
3779,438,263,411,09-11-2011 15:00:00
3780,48,136,317,16-11-2011 14:00:00
3781,88,200,311,18-03-2004 22:00:00
3782,275,486,146,15-12-1993 14:00:00
3783,79,12,312,29-08-2012 12:00:00
3784,348,169,131,10-09-1968 14:00:00
3785,494,36,385,26-01-1970 18:00:00
3786,231,64,189,23-07-2008 19:00:00
3787,221,279,489,02-01-1981 22:00:00
3788,419,395,213,07-02-1951 13:00:00
3789,206,142,173,29-09-1989 15:00:00
3790,193,206,353,16-08-2007 15:00:00
3791,212,128,460,12-10-2000 12:00:00
3792,325,297,190,08-02-1949 21:00:00
3793,405,470,39,06-12-1960 20:00:00
3794,192,386,330,04-03-1946 14:00:00
3795,278,350,45,21-04-2012 16:00:00
3796,192,165,362,22-12-1997 18:00:00
3797,362,255,309,17-06-1978 18:00:00
3798,43,41,372,13-01-1999 16:00:00
3799,118,69,442,07-02-1983 22:00:00
3800,52,398,68,18-04-2009 13:00:00
3801,404,69,15,31-03-2021 20:00:00
3802,327,229,139,18-01-2015 12:00:00
3803,259,417,375,05-02-1988 13:00:00
3804,351,189,350,02-04-1993 21:00:00
3805,370,34,458,16-11-1987 18:00:00
3806,367,492,466,14-06-1970 20:00:00
3807,460,430,280,19-12-1967 12:00:00
3808,326,101,78,31-01-2020 15:00:00
3809,136,63,414,28-12-2020 16:00:00
3810,212,275,437,10-09-1985 20:00:00
3811,10,349,40,15-10-1976 22:00:00
3812,286,300,422,25-10-1982 16:00:00
3813,330,230,325,21-06-1948 16:00:00
3814,75,458,294,16-12-1952 15:00:00
3815,67,240,445,28-09-1961 21:00:00
3816,227,465,217,08-09-1993 22:00:00
3817,274,264,397,09-02-1957 13:00:00
3818,462,253,465,28-02-1998 12:00:00
3819,304,244,232,21-02-1977 20:00:00
3820,12,213,89,31-05-2012 13:00:00
3821,129,125,361,20-07-1990 12:00:00
3822,438,488,216,15-01-1973 21:00:00
3823,144,469,41,10-08-1959 14:00:00
3824,491,82,52,16-12-1968 12:00:00
3825,314,390,293,18-10-1981 13:00:00
3826,131,466,51,16-12-1964 18:00:00
3827,315,231,248,13-06-1989 13:00:00
3828,363,500,467,07-01-1954 18:00:00
3829,161,18,320,08-09-2018 14:00:00
3830,209,399,130,01-07-1961 15:00:00
3831,109,309,238,14-12-1996 20:00:00
3832,339,25,55,19-10-1975 15:00:00
3833,455,240,105,03-07-1966 20:00:00
3834,115,389,367,18-09-1980 15:00:00
3835,302,121,26,21-03-1970 22:00:00
3836,98,306,9,12-05-1978 19:00:00
3837,440,47,421,26-01-2007 15:00:00
3838,58,362,56,04-07-1952 19:00:00
3839,263,356,96,06-10-2017 17:00:00
3840,258,360,486,27-08-1956 13:00:00
3841,178,47,114,20-01-1992 17:00:00
3842,81,396,300,21-11-1983 20:00:00
3843,373,194,133,12-05-1980 19:00:00
3844,201,126,208,18-05-2014 13:00:00
3845,127,438,119,23-07-1997 13:00:00
3846,240,313,323,05-08-2018 16:00:00
